opportunity_id,sales_agent,product,account,deal_stage,close_date
7642,Cassey Cress,GTX Plus Basic,Acme Corporation,Won,2017-10-21
7643,Cecily Lampkin,MG Special,Ron-tech,Won,2017-10-29
7644,Corliss Cosme,MG Advanced,Kan-code,Lost,2017-12-26
7645,Corliss Cosme,GTX Plus Basic,Konex,Won,2017-10-21
7646,Daniell Hammack,GTXPro,Bluth Company,Lost,2017-10-28
7647,Daniell Hammack,GTXPro,Bioplex,Won,2017-10-24
7648,Darcel Schlecht,GTXPro,Finhigh,Lost,2017-10-28
7649,Darcel Schlecht,GTX Plus Pro,Warephase,Won,2017-10-27
7650,Darcel Schlecht,GTXPro,Betatech,Won,2017-10-27
7651,Garret Kinder,GTX Basic,Ontomedia,Lost,2017-10-26
7652,Garret Kinder,MG Advanced,Opentech,Won,2017-11-01
7653,Gladys Colclough,MG Special,Hottechi,Lost,2017-10-20
7654,Gladys Colclough,GTXPro,Inity,Won,2017-12-09
7655,Hayden Neloms,GTX Plus Basic,Hottechi,Won,2017-10-28
7656,Hayden Neloms,GTX Plus Pro,J-Texon,Won,2017-10-25
7657,James Ascencio,GTX Plus Pro,UNKNOWN,Engaging,
7658,James Ascencio,GTX Plus Pro,Xx-holding,Won,2017-10-26
7659,James Ascencio,GTXPro,Fasehatice,Won,2017-10-20
7660,Jonathan Berthelot,GTX Plus Pro,Hottechi,Lost,2017-11-01
7661,Kami Bicknell,GTXPro,UNKNOWN,Engaging,
7662,Kary Hendrixson,MG Advanced,UNKNOWN,Engaging,
7663,Lajuana Vencill,MG Advanced,Globex Corporation,Lost,2017-10-21
7664,Lajuana Vencill,GTX Basic,Ron-tech,Won,2017-10-26
7665,Markita Hansen,MG Special,UNKNOWN,Engaging,
7666,Markita Hansen,MG Special,UNKNOWN,Engaging,
7667,Markita Hansen,MG Advanced,Plexzap,Lost,2017-11-28
7668,Markita Hansen,GTX Basic,Goodsilron,Won,2017-10-21
7669,Marty Freudenburg,GTXPro,Scottech,Lost,2017-10-29
7670,Maureen Marcano,GTX Plus Basic,UNKNOWN,Engaging,
7671,Maureen Marcano,GTX Basic,Blackzim,Won,2017-11-01
7672,Reed Clapper,MG Advanced,Plussunin,Lost,2017-10-21
7673,Versie Hillebrand,GTX Plus Basic,Ron-tech,Lost,2017-10-31
7674,Versie Hillebrand,MG Special,Inity,Won,2017-10-27
7675,Versie Hillebrand,MG Advanced,Statholdings,Won,2017-10-20
7676,Vicki Laflamme,GTXPro,J-Texon,Lost,2017-10-26
7677,Vicki Laflamme,GTXPro,Rantouch,Lost,2017-10-21
7678,Vicki Laflamme,GTX Plus Pro,Groovestreet,Won,2017-10-20
7679,Wilburn Farren,GTXPro,Kan-code,Won,2017-12-25
7680,Wilburn Farren,MG Advanced,Condax,Won,2017-12-16
7681,Anna Snelling,MG Advanced,Dontechi,Lost,2017-10-21
7682,Anna Snelling,MG Special,Gogozoom,Won,2017-10-30
7683,Cassey Cress,GTXPro,Silis,Won,2017-10-27
7684,Cecily Lampkin,MG Advanced,Warephase,Won,2017-10-27
7685,Corliss Cosme,GTXPro,Initech,Won,2017-10-26
7686,Darcel Schlecht,GTXPro,Codehow,Won,2017-10-27
7687,Darcel Schlecht,GTXPro,Stanredtax,Won,2017-10-28
7688,Gladys Colclough,GTX Plus Pro,Cancity,Lost,2017-10-24
7689,Gladys Colclough,MG Special,Genco Pura Olive Oil Company,Lost,2017-10-22
7690,Gladys Colclough,MG Special,Stanredtax,Won,2017-10-30
7691,Hayden Neloms,GTX Plus Pro,Hatfan,Won,2017-10-21
7692,James Ascencio,GTX Plus Pro,Golddex,Lost,2017-10-27
7693,James Ascencio,GTX Plus Pro,Newex,Won,2017-12-25
7694,Kami Bicknell,GTX Basic,Fasehatice,Engaging,
7695,Kami Bicknell,GTX Basic,Sunnamplex,Won,2017-12-16
7696,Maureen Marcano,GTX Plus Pro,Y-corporation,Won,2017-12-22
7697,Niesha Huffines,GTX Plus Basic,Funholding,Won,2017-12-12
7698,Reed Clapper,GTX Plus Basic,Konex,Won,2017-12-21
7699,Rosie Papadopoulos,GTXPro,Konex,Engaging,
7700,Vicki Laflamme,MG Special,Green-Plus,Lost,2017-10-27
7701,Vicki Laflamme,MG Special,Lexiqvolax,Lost,2017-10-28
7702,Vicki Laflamme,MG Special,Dalttechnology,Won,2017-11-03
7703,Zane Levy,GTX Plus Pro,Hatfan,Won,2017-10-30
7704,Zane Levy,GTXPro,Plexzap,Won,2017-10-27
7705,Anna Snelling,GTX Plus Basic,dambase,Lost,2017-10-23
7706,Anna Snelling,MG Special,Ron-tech,Lost,2017-10-27
7707,Anna Snelling,GTX Plus Pro,Codehow,Won,2017-12-16
7708,Cassey Cress,GTX Plus Basic,Donware,Lost,2017-11-29
7709,Cecily Lampkin,GTX Plus Basic,Streethex,Lost,2017-10-28
7710,Cecily Lampkin,MG Advanced,Genco Pura Olive Oil Company,Lost,2017-10-27
7711,Darcel Schlecht,GTXPro,Bioholding,Lost,2017-10-31
7712,Darcel Schlecht,GTXPro,Statholdings,Won,2017-10-29
7713,Darcel Schlecht,MG Special,Codehow,Won,2017-11-07
7714,Donn Cantrell,GTX Basic,Xx-zobam,Lost,2017-10-30
7715,Donn Cantrell,GTX Plus Pro,The New York Inquirer,Lost,2017-10-29
7716,Gladys Colclough,MG Special,Konmatfix,Won,2017-10-30
7717,Jonathan Berthelot,GTX Basic,Genco Pura Olive Oil Company,Lost,2017-10-22
7718,Kami Bicknell,GTX Basic,Doncon,Lost,2017-12-14
7719,Kary Hendrixson,GTX Basic,Cheers,Lost,2017-10-23
7720,Kary Hendrixson,GTX Basic,Labdrill,Won,2017-10-27
7721,Maureen Marcano,GTX Basic,Green-Plus,Lost,2017-10-30
7722,Niesha Huffines,MG Special,Domzoom,Lost,2017-11-01
7723,Reed Clapper,MG Advanced,Plussunin,Won,2017-10-29
7724,Violet Mclelland,MG Special,Zathunicon,Lost,2017-10-25
7725,Wilburn Farren,GTXPro,Iselectrics,Won,2017-12-15
7726,Wilburn Farren,MG Advanced,Ganjaflex,Won,2017-10-31
7727,Boris Faz,GTX Basic,Zathunicon,Won,2017-12-30
7728,Boris Faz,GTX Plus Basic,Gekko & Co,Won,2017-12-20
7729,Cassey Cress,GTX Plus Pro,Plussunin,Won,2017-10-24
7730,Cecily Lampkin,MG Advanced,Domzoom,Won,2017-10-24
7731,Corliss Cosme,GTK 500,Kan-code,Lost,2017-11-30
7732,Daniell Hammack,MG Advanced,Mathtouch,Lost,2017-10-26
7733,Darcel Schlecht,GTX Plus Basic,Rundofase,Won,2017-12-29
7734,Darcel Schlecht,GTXPro,Inity,Won,2017-10-30
7735,Elease Gluck,GTX Basic,Finjob,Won,2017-10-29
7736,Elease Gluck,MG Advanced,Dalttechnology,Won,2017-10-29
7737,Elease Gluck,MG Advanced,Hottechi,Won,2017-10-24
7738,Garret Kinder,GTXPro,Kan-code,Won,2017-10-29
7739,James Ascencio,GTXPro,Cheers,Won,2017-11-01
7740,James Ascencio,MG Advanced,Cheers,Won,2017-10-30
7741,Jonathan Berthelot,GTX Plus Basic,Conecom,Lost,2017-10-30
7742,Markita Hansen,GTX Plus Basic,Rantouch,Won,2017-10-31
7743,Marty Freudenburg,GTX Plus Basic,Isdom,Lost,2017-11-03
7744,Marty Freudenburg,GTX Plus Pro,Streethex,Won,2017-10-23
7745,Marty Freudenburg,MG Special,Domzoom,Won,2017-11-28
7746,Niesha Huffines,MG Special,Globex Corporation,Lost,2017-10-28
7747,Niesha Huffines,GTX Plus Pro,Conecom,Won,2017-12-10
7748,Rosalina Dieter,GTX Basic,UNKNOWN,Engaging,
7749,Rosalina Dieter,MG Special,Golddex,Lost,2017-10-29
7750,Rosie Papadopoulos,GTX Plus Basic,Umbrella Corporation,Lost,2017-12-06
7751,Vicki Laflamme,GTXPro,Hatfan,Won,2017-10-28
7752,Cassey Cress,MG Advanced,Initech,Lost,2017-10-25
7753,Cassey Cress,GTX Plus Basic,Gekko & Co,Won,2017-11-01
7754,Darcel Schlecht,GTX Plus Basic,Dontechi,Won,2017-10-31
7755,Darcel Schlecht,GTX Plus Basic,Streethex,Won,2017-10-29
7756,Darcel Schlecht,GTXPro,Inity,Won,2017-11-03
7757,Darcel Schlecht,GTXPro,Isdom,Won,2017-10-24
7758,Darcel Schlecht,GTXPro,Rundofase,Won,2017-10-26
7759,Donn Cantrell,GTX Basic,Silis,Won,2017-12-12
7760,Elease Gluck,GTX Plus Pro,Sonron,Lost,2017-10-30
7761,Garret Kinder,GTXPro,Ontomedia,Lost,2017-11-04
7762,Gladys Colclough,MG Advanced,Stanredtax,Lost,2017-10-24
7763,Kary Hendrixson,GTX Plus Pro,Rangreen,Engaging,
7764,Kary Hendrixson,GTXPro,Y-corporation,Won,2017-11-05
7765,Marty Freudenburg,GTX Plus Basic,Funholding,Lost,2017-11-19
7766,Marty Freudenburg,GTX Plus Pro,Treequote,Won,2017-10-30
7767,Versie Hillebrand,GTX Plus Pro,Finhigh,Lost,2017-11-06
7768,Vicki Laflamme,GTX Plus Pro,UNKNOWN,Engaging,
7769,Vicki Laflamme,GTXPro,Rantouch,Lost,2017-10-24
7770,Vicki Laflamme,MG Special,Condax,Won,2017-12-28
7771,Zane Levy,GTX Plus Basic,Groovestreet,Lost,2017-10-28
7772,Zane Levy,GTX Plus Basic,Kan-code,Won,2017-10-31
7773,Boris Faz,GTX Plus Basic,Mathtouch,Lost,2017-10-26
7774,Cassey Cress,GTX Plus Pro,Silis,Lost,2017-10-25
7775,Cassey Cress,MG Advanced,Kinnamplus,Won,2017-11-02
7776,Corliss Cosme,MG Special,UNKNOWN,Engaging,
7777,Daniell Hammack,GTX Plus Basic,Massive Dynamic,Lost,2017-10-29
7778,Darcel Schlecht,GTX Plus Basic,Codehow,Lost,2017-11-08
7779,Darcel Schlecht,GTXPro,Stanredtax,Won,2017-12-01
7780,James Ascencio,MG Advanced,Finjob,Won,2017-12-31
7781,Jonathan Berthelot,GTX Plus Basic,Domzoom,Lost,2017-10-25
7782,Jonathan Berthelot,GTX Basic,Betatech,Won,2017-10-29
7783,Jonathan Berthelot,GTX Plus Basic,Betatech,Won,2017-10-25
7784,Kami Bicknell,MG Advanced,Fasehatice,Lost,2017-10-26
7785,Lajuana Vencill,GTX Plus Basic,Ron-tech,Won,2017-10-31
7786,Marty Freudenburg,GTX Basic,Hottechi,Lost,2017-12-24
7787,Marty Freudenburg,MG Advanced,Genco Pura Olive Oil Company,Lost,2017-12-29
7788,Maureen Marcano,GTX Plus Pro,Dalttechnology,Won,2017-11-10
7789,Versie Hillebrand,MG Advanced,Treequote,Lost,2017-10-30
7790,Vicki Laflamme,GTX Basic,Cheers,Won,2017-10-26
7791,Wilburn Farren,GTX Basic,UNKNOWN,Engaging,
7792,Zane Levy,MG Advanced,Zoomit,Lost,2017-11-07
7793,Anna Snelling,MG Special,Cancity,Won,2017-11-26
7794,Corliss Cosme,GTX Basic,UNKNOWN,Engaging,
7795,Daniell Hammack,GTX Basic,Condax,Won,2017-10-27
7796,Donn Cantrell,GTX Basic,Acme Corporation,Won,2017-11-05
7797,Gladys Colclough,MG Advanced,Scottech,Lost,2017-10-27
7798,Jonathan Berthelot,GTXPro,Rundofase,Won,2017-11-10
7799,Markita Hansen,GTX Basic,Condax,Won,2017-10-26
7800,Maureen Marcano,MG Advanced,UNKNOWN,Engaging,
7801,Moses Frase,GTX Basic,Hottechi,Won,2017-12-30
7802,Violet Mclelland,MG Special,The New York Inquirer,Won,2017-12-21
7803,Zane Levy,GTX Basic,Condax,Won,2017-11-03
7804,Anna Snelling,GTX Plus Basic,Domzoom,Won,2017-10-27
7805,Anna Snelling,MG Special,Finhigh,Won,2017-12-28
7806,Cassey Cress,GTX Basic,Betasoloin,Lost,2017-11-06
7807,Cecily Lampkin,GTX Plus Pro,Hottechi,Lost,2017-11-24
7808,Corliss Cosme,GTXPro,Ontomedia,Won,2017-11-04
7809,Darcel Schlecht,GTXPro,Isdom,Lost,2017-10-30
7810,Darcel Schlecht,GTXPro,Zumgoity,Lost,2017-10-27
7811,Elease Gluck,GTX Basic,Fasehatice,Won,2017-10-28
7812,Gladys Colclough,GTXPro,Dontechi,Lost,2017-10-27
7813,Marty Freudenburg,GTXPro,Scottech,Won,2017-10-31
7814,Marty Freudenburg,MG Advanced,Betatech,Won,2017-10-27
7815,Maureen Marcano,GTX Plus Pro,Kan-code,Lost,2017-10-31
7816,Maureen Marcano,MG Special,Fasehatice,Won,2017-11-03
7817,Niesha Huffines,GTX Basic,Conecom,Lost,2017-10-30
7818,Vicki Laflamme,GTX Basic,UNKNOWN,Engaging,
7819,Vicki Laflamme,GTX Basic,Blackzim,Lost,2017-10-28
7820,Vicki Laflamme,GTX Basic,Groovestreet,Lost,2017-10-27
7821,Vicki Laflamme,MG Advanced,Sunnamplex,Lost,2017-11-04
7822,Violet Mclelland,GTX Basic,Ganjaflex,Lost,2017-10-31
7823,Violet Mclelland,GTX Basic,Zencorporation,Lost,2017-10-28
7824,Zane Levy,GTXPro,Gogozoom,Engaging,
7825,Anna Snelling,GTX Plus Pro,Rundofase,Won,2017-12-07
7826,Boris Faz,GTXPro,Bioplex,Won,2017-10-28
7827,Cassey Cress,GTX Plus Pro,Xx-zobam,Lost,2017-10-29
7828,Cecily Lampkin,MG Advanced,Conecom,Lost,2017-11-07
7829,Corliss Cosme,GTX Basic,Mathtouch,Won,2017-10-29
7830,Darcel Schlecht,GTK 500,Treequote,Lost,2017-11-10
7831,Darcel Schlecht,MG Special,Finhigh,Won,2017-12-29
7832,Elease Gluck,MG Special,Groovestreet,Won,2017-11-10
7833,James Ascencio,GTXPro,Hatfan,Lost,2017-10-29
7834,Jonathan Berthelot,GTX Basic,Treequote,Won,2017-10-29
7835,Kami Bicknell,MG Special,Plexzap,Won,2017-12-15
7836,Lajuana Vencill,MG Advanced,Dontechi,Won,2017-11-03
7837,Markita Hansen,GTX Basic,Doncon,Lost,2017-10-28
7838,Marty Freudenburg,MG Advanced,Isdom,Won,2017-11-07
7839,Maureen Marcano,GTX Plus Pro,Singletechno,Won,2017-11-06
7840,Moses Frase,GTX Basic,Domzoom,Won,2017-12-14
7841,Reed Clapper,MG Advanced,Donquadtech,Won,2017-11-05
7842,Rosalina Dieter,GTX Basic,Goodsilron,Won,2017-11-12
7843,Versie Hillebrand,MG Special,Statholdings,Won,2017-10-28
7844,Vicki Laflamme,GTX Basic,Lexiqvolax,Lost,2017-10-29
7845,Anna Snelling,MG Special,dambase,Won,2017-10-29
7846,Corliss Cosme,GTX Plus Basic,Gekko & Co,Won,2017-11-12
7847,Darcel Schlecht,MG Advanced,Conecom,Lost,2017-10-29
7848,Donn Cantrell,MG Advanced,Donquadtech,Lost,2017-11-03
7849,Elease Gluck,GTK 500,Cheers,Won,2017-10-29
7850,Kami Bicknell,GTX Plus Pro,UNKNOWN,Engaging,
7851,Kary Hendrixson,GTX Basic,Xx-holding,Engaging,
7852,Markita Hansen,GTX Basic,Y-corporation,Won,2017-11-11
7853,Versie Hillebrand,MG Special,Statholdings,Lost,2017-10-29
7854,Vicki Laflamme,GTXPro,J-Texon,Lost,2017-10-29
7855,Violet Mclelland,MG Special,Bluth Company,Won,2017-11-14
7856,Zane Levy,GTX Basic,Rantouch,Lost,2017-11-07
7857,Zane Levy,MG Advanced,Plusstrip,Won,2017-11-12
7858,Cassey Cress,GTX Basic,Gekko & Co,Lost,2017-11-12
7859,Corliss Cosme,GTX Plus Pro,Ontomedia,Won,2017-11-11
7860,Darcel Schlecht,MG Advanced,Codehow,Lost,2017-11-04
7861,Darcel Schlecht,GTXPro,Codehow,Won,2017-10-30
7862,Gladys Colclough,MG Advanced,Cancity,Won,2017-12-30
7863,Jonathan Berthelot,MG Special,Bioholding,Won,2017-10-31
7864,Rosie Papadopoulos,MG Advanced,Konex,Lost,2017-11-03
7865,Zane Levy,GTXPro,Green-Plus,Won,2017-10-31
7866,Cassey Cress,GTXPro,Kinnamplus,Won,2017-11-04
7867,Daniell Hammack,GTX Plus Basic,Acme Corporation,Engaging,
7868,Gladys Colclough,GTX Basic,Treequote,Won,2017-11-11
7869,Hayden Neloms,MG Special,UNKNOWN,Engaging,
7870,Jonathan Berthelot,GTX Plus Basic,Rangreen,Won,2017-10-31
7871,Lajuana Vencill,MG Special,Statholdings,Lost,2017-10-31
7872,Reed Clapper,GTX Plus Pro,Ganjaflex,Lost,2017-10-31
7873,Vicki Laflamme,GTX Basic,Konex,Won,2017-11-04
7874,Zane Levy,GTX Plus Basic,Sunnamplex,Lost,2017-11-15
7875,Anna Snelling,MG Special,Isdom,Lost,2017-11-10
7876,Boris Faz,MG Advanced,Condax,Won,2017-11-07
7877,Cassey Cress,GTXPro,Umbrella Corporation,Won,2017-11-14
7878,Cassey Cress,MG Advanced,Konex,Won,2017-12-10
7879,Darcel Schlecht,GTXPro,Cancity,Lost,2017-12-22
7880,Darcel Schlecht,GTXPro,Conecom,Lost,2017-11-10
7881,Donn Cantrell,GTX Basic,Ganjaflex,Won,2017-11-09
7882,Donn Cantrell,GTX Basic,Plussunin,Won,2017-11-08
7883,Elease Gluck,MG Special,UNKNOWN,Engaging,
7884,Elease Gluck,MG Special,Finjob,Lost,2017-11-09
7885,Garret Kinder,GTX Plus Pro,Ontomedia,Won,2017-11-08
7886,Gladys Colclough,MG Advanced,Condax,Won,2017-12-21
7887,James Ascencio,GTXPro,UNKNOWN,Engaging,
7888,Kami Bicknell,GTX Plus Pro,Goodsilron,Won,2017-11-09
7889,Kami Bicknell,GTX Plus Pro,Kan-code,Won,2017-11-07
7890,Kary Hendrixson,GTX Basic,Y-corporation,Won,2017-11-02
7891,Lajuana Vencill,GTX Plus Basic,Conecom,Lost,2017-11-10
7892,Markita Hansen,MG Advanced,Dalttechnology,Won,2017-11-11
7893,Reed Clapper,GTX Basic,Condax,Won,2017-11-01
7894,Rosie Papadopoulos,GTX Plus Pro,Xx-zobam,Lost,2017-11-07
7895,Vicki Laflamme,MG Special,Kan-code,Lost,2017-11-03
7896,Wilburn Farren,GTX Plus Pro,UNKNOWN,Engaging,
7897,Cassey Cress,GTX Plus Basic,Kan-code,Lost,2017-11-13
7898,Cecily Lampkin,GTX Plus Pro,Globex Corporation,Lost,2017-11-15
7899,Cecily Lampkin,GTX Plus Pro,Isdom,Won,2017-12-22
7900,Gladys Colclough,MG Special,Betatech,Won,2017-11-05
7901,Jonathan Berthelot,GTX Basic,Treequote,Lost,2017-11-17
7902,Kami Bicknell,MG Advanced,Fasehatice,Won,2017-11-06
7903,Maureen Marcano,MG Advanced,Rantouch,Won,2017-11-14
7904,Vicki Laflamme,GTX Basic,Goodsilron,Lost,2017-11-06
7905,Vicki Laflamme,GTX Plus Pro,Xx-holding,Lost,2017-11-10
7906,Vicki Laflamme,GTX Plus Basic,Lexiqvolax,Won,2017-11-10
7907,Vicki Laflamme,MG Special,Nam-zim,Won,2017-11-02
7908,Violet Mclelland,MG Special,UNKNOWN,Engaging,
7909,Boris Faz,GTXPro,Donquadtech,Won,2017-11-07
7910,Corliss Cosme,MG Special,UNKNOWN,Engaging,
7911,Daniell Hammack,GTX Plus Basic,Condax,Lost,2017-11-05
7912,Donn Cantrell,GTX Basic,Bubba Gump,Won,2017-11-28
7913,Jonathan Berthelot,GTX Basic,Cancity,Won,2017-11-03
7914,Kami Bicknell,GTX Basic,Xx-holding,Lost,2017-11-07
7915,Markita Hansen,GTXPro,UNKNOWN,Engaging,
7916,Markita Hansen,GTXPro,Xx-holding,Won,2017-11-29
7917,Reed Clapper,GTX Basic,Ganjaflex,Won,2017-11-16
7918,Vicki Laflamme,GTX Basic,Sunnamplex,Lost,2017-11-07
7919,Vicki Laflamme,GTX Basic,Sonron,Won,2017-11-06
7920,Darcel Schlecht,GTXPro,Codehow,Lost,2017-11-09
7921,Jonathan Berthelot,GTX Basic,Genco Pura Olive Oil Company,Won,2017-12-02
7922,Kami Bicknell,GTX Basic,UNKNOWN,Engaging,
7923,Markita Hansen,GTX Plus Basic,Zoomit,Engaging,
7924,Marty Freudenburg,GTXPro,Treequote,Won,2017-12-18
7925,Maureen Marcano,GTX Basic,Groovestreet,Won,2017-11-18
7926,Maureen Marcano,GTX Plus Pro,Plusstrip,Won,2017-12-31
7927,Boris Faz,GTX Plus Pro,Plussunin,Won,2017-12-08
7928,Cassey Cress,GTXPro,Inity,Engaging,
7929,Cassey Cress,GTX Basic,Donquadtech,Won,2017-11-06
7930,Darcel Schlecht,GTXPro,Hottechi,Lost,2017-11-08
7931,James Ascencio,GTX Plus Pro,Sunnamplex,Won,2017-11-10
7932,Kary Hendrixson,GTXPro,Zencorporation,Engaging,
7933,Markita Hansen,GTXPro,UNKNOWN,Engaging,
7934,Marty Freudenburg,GTXPro,Rangreen,Lost,2017-11-05
7935,Maureen Marcano,GTX Plus Pro,UNKNOWN,Engaging,
7936,Reed Clapper,GTXPro,Plussunin,Won,2017-11-21
7937,Rosie Papadopoulos,GTX Plus Pro,Konex,Lost,2017-11-14
7938,Zane Levy,GTX Basic,UNKNOWN,Engaging,
7939,Zane Levy,GTX Basic,Fasehatice,Won,2017-12-12
7940,Anna Snelling,GTX Basic,Betatech,Won,2017-11-09
7941,Cassey Cress,MG Special,UNKNOWN,Engaging,
7942,Corliss Cosme,MG Advanced,UNKNOWN,Engaging,
7943,Daniell Hammack,GTX Basic,Iselectrics,Engaging,
7944,Elease Gluck,MG Special,Nam-zim,Won,2017-11-16
7945,Gladys Colclough,GTX Basic,Cancity,Lost,2017-11-16
7946,Gladys Colclough,MG Special,Gogozoom,Won,2017-12-31
7947,James Ascencio,GTX Plus Pro,UNKNOWN,Engaging,
7948,James Ascencio,GTX Plus Basic,Sunnamplex,Won,2017-11-22
7949,Kary Hendrixson,GTX Plus Pro,Plusstrip,Won,2017-11-12
7950,Marty Freudenburg,MG Advanced,Dontechi,Lost,2017-11-17
7951,Reed Clapper,MG Special,Massive Dynamic,Lost,2017-11-17
7952,Reed Clapper,GTX Plus Pro,Konex,Won,2017-11-07
7953,Rosie Papadopoulos,GTXPro,UNKNOWN,Engaging,
7954,Versie Hillebrand,MG Special,Cancity,Won,2017-11-11
7955,Violet Mclelland,MG Special,Opentech,Lost,2017-11-21
7956,Zane Levy,MG Special,Scotfind,Won,2017-11-17
7957,Boris Faz,GTX Plus Pro,Bluth Company,Engaging,
7958,Darcel Schlecht,GTXPro,Betatech,Lost,2017-11-07
7959,Elease Gluck,GTX Plus Basic,Faxquote,Lost,2017-11-07
7960,Gladys Colclough,MG Special,Konmatfix,Won,2017-12-19
7961,Kary Hendrixson,GTX Basic,Golddex,Engaging,
7962,Niesha Huffines,GTXPro,Funholding,Lost,2017-11-13
7963,Violet Mclelland,MG Special,UNKNOWN,Engaging,
7964,Cecily Lampkin,GTX Plus Basic,Stanredtax,Won,2017-11-18
7965,Corliss Cosme,GTXPro,UNKNOWN,Engaging,
7966,Darcel Schlecht,GTXPro,Konmatfix,Won,2017-12-20
7967,Lajuana Vencill,GTX Basic,dambase,Won,2017-12-22
7968,Rosie Papadopoulos,MG Advanced,Bluth Company,Won,2017-11-14
7969,Cecily Lampkin,MG Advanced,Funholding,Won,2017-11-26
7970,Gladys Colclough,GTX Plus Basic,Genco Pura Olive Oil Company,Won,2017-11-19
7971,Jonathan Berthelot,GTXPro,Treequote,Lost,2017-11-16
7972,Kami Bicknell,GTX Plus Pro,Sunnamplex,Lost,2017-11-26
7973,Kami Bicknell,GTX Plus Basic,Plusstrip,Won,2017-12-04
7974,Kary Hendrixson,GTX Plus Basic,Plexzap,Won,2017-11-11
7975,Lajuana Vencill,MG Special,Konmatfix,Lost,2017-12-30
7976,Marty Freudenburg,GTX Plus Basic,Warephase,Won,2017-11-17
7977,Niesha Huffines,GTX Plus Basic,Scottech,Won,2017-11-20
7978,Violet Mclelland,MG Special,Bubba Gump,Won,2017-12-27
7979,Wilburn Farren,GTX Plus Basic,UNKNOWN,Engaging,
7980,Boris Faz,GTX Basic,UNKNOWN,Engaging,
7981,Donn Cantrell,GTX Basic,Zencorporation,Lost,2017-11-13
7982,Garret Kinder,GTX Plus Pro,Sumace,Won,2017-11-27
7983,James Ascencio,GTX Basic,Kan-code,Won,2017-11-22
7984,Kami Bicknell,GTX Basic,Goodsilron,Won,2017-11-23
7985,Kami Bicknell,GTX Basic,Groovestreet,Won,2017-11-21
7986,Kary Hendrixson,MG Advanced,Rantouch,Lost,2017-11-23
7987,Kary Hendrixson,GTX Basic,Kan-code,Won,2017-11-14
7988,Markita Hansen,MG Special,Sonron,Won,2017-12-10
7989,Maureen Marcano,MG Advanced,Sunnamplex,Lost,2017-11-27
7990,Moses Frase,MG Special,Warephase,Won,2017-11-21
7991,Vicki Laflamme,GTXPro,UNKNOWN,Engaging,
7992,Wilburn Farren,GTXPro,Acme Corporation,Lost,2017-11-23
7993,Corliss Cosme,GTX Basic,Acme Corporation,Won,2017-11-18
7994,Daniell Hammack,GTX Plus Basic,Massive Dynamic,Lost,2017-11-16
7995,Darcel Schlecht,GTXPro,Ron-tech,Won,2017-11-20
7996,Kary Hendrixson,GTX Plus Pro,Lexiqvolax,Won,2017-12-22
7997,Kary Hendrixson,GTXPro,Condax,Won,2017-12-01
7998,Markita Hansen,GTK 500,Xx-holding,Lost,2017-11-26
7999,Reed Clapper,GTX Plus Pro,Zathunicon,Won,2017-12-29
8000,Rosalina Dieter,MG Special,UNKNOWN,Engaging,
8001,Corliss Cosme,GTX Plus Basic,Kinnamplus,Won,2017-11-20
8002,Darcel Schlecht,GTX Plus Pro,Betatech,Lost,2017-11-14
8003,Donn Cantrell,GTX Plus Basic,Opentech,Lost,2017-11-18
8004,Jonathan Berthelot,MG Special,Treequote,Won,2017-12-04
8005,Marty Freudenburg,GTX Plus Pro,Toughzap,Lost,2017-11-22
8006,Niesha Huffines,GTX Plus Basic,Genco Pura Olive Oil Company,Lost,2017-11-22
8007,Versie Hillebrand,MG Special,Codehow,Won,2017-12-20
8008,Violet Mclelland,MG Special,Bioplex,Won,2017-11-13
8009,Anna Snelling,MG Special,Inity,Lost,2017-11-25
8010,Corliss Cosme,GTX Plus Basic,Umbrella Corporation,Won,2017-11-13
8011,Darcel Schlecht,MG Special,Streethex,Won,2017-12-21
8012,Garret Kinder,MG Advanced,Sumace,Lost,2017-11-21
8013,Gladys Colclough,GTX Basic,Genco Pura Olive Oil Company,Won,2017-12-28
8014,Kary Hendrixson,GTX Basic,Lexiqvolax,Won,2017-12-29
8015,Lajuana Vencill,GTX Basic,Isdom,Won,2017-12-31
8016,Markita Hansen,MG Advanced,Newex,Won,2017-12-25
8017,Marty Freudenburg,GTX Plus Pro,Rangreen,Won,2017-11-14
8018,Maureen Marcano,GTX Plus Basic,Cheers,Won,2017-11-22
8019,Maureen Marcano,GTX Plus Basic,Kan-code,Won,2017-11-15
8020,Versie Hillebrand,MG Special,Gogozoom,Won,2017-12-01
8021,Vicki Laflamme,MG Special,Faxquote,Lost,2017-12-24
8022,Wilburn Farren,MG Advanced,Mathtouch,Won,2017-11-19
8023,Zane Levy,GTX Plus Basic,Hatfan,Lost,2017-11-15
8024,Zane Levy,GTXPro,Plusstrip,Won,2017-11-17
8025,Boris Faz,GTX Basic,Zotware,Won,2017-11-24
8026,Cassey Cress,GTX Basic,Kinnamplus,Lost,2017-11-23
8027,Daniell Hammack,GTX Plus Basic,Kinnamplus,Won,2017-11-20
8028,Jonathan Berthelot,GTX Basic,Isdom,Lost,2017-11-21
8029,Kami Bicknell,GTX Basic,Konex,Lost,2017-11-14
8030,Kami Bicknell,GTXPro,Hottechi,Lost,2017-11-30
8031,Lajuana Vencill,GTX Basic,Streethex,Lost,2017-11-19
8032,Maureen Marcano,GTX Plus Basic,UNKNOWN,Engaging,
